Year	Region	Commodity	Volume	County	Product
2013	WV		7564000		Crude Oil (bbl)
2013	IL		9539000		Crude Oil (bbl)
2013	IN		2399000		Crude Oil (bbl)
2013	KS		46845000		Crude Oil (bbl)
2013	KY		2893000		Crude Oil (bbl)
2013	MI		7706000		Crude Oil (bbl)
2013	MO		199000		Crude Oil (bbl)
2013	NE		2808000		Crude Oil (bbl)
2013	ND		313823000		Crude Oil (bbl)
2013	OH		7962000		Crude Oil (bbl)
2013	OK		114486000		Crude Oil (bbl)
2013	SD		1829000		Crude Oil (bbl)
2013	TN		334000		Crude Oil (bbl)
2013	AL		10391000		Crude Oil (bbl)
2013	AR		6640000		Crude Oil (bbl)
2013	LA		71815000		Crude Oil (bbl)
2013	MS		24345000		Crude Oil (bbl)
2013	NM		101451000		Crude Oil (bbl)
2013	TX		923561000		Crude Oil (bbl)
2013	CO		65257000		Crude Oil (bbl)
2013	MT		29288000		Crude Oil (bbl)
2013	UT		34912000		Crude Oil (bbl)
2013	WY		63285000		Crude Oil (bbl)
2013	AK		187954000		Crude Oil (bbl)
2013	AZ		60000		Crude Oil (bbl)
2013	CA		198928000		Crude Oil (bbl)
2013	NV		334000		Crude Oil (bbl)
2004	CT		463		Conventional Hydroelectric (Kwh)
2005	CT		478		Conventional Hydroelectric (Kwh)
2006	CT		544		Conventional Hydroelectric (Kwh)
2007	CT		363		Conventional Hydroelectric (Kwh)
2008	CT		556		Conventional Hydroelectric (Kwh)
2009	CT		510		Conventional Hydroelectric (Kwh)
2010	CT		391		Conventional Hydroelectric (Kwh)
2011	CT		567		Conventional Hydroelectric (Kwh)
2012	CT		312		Conventional Hydroelectric (Kwh)
2013	CT		402		Conventional Hydroelectric (Kwh)
2004	CT		758		All Other Renewables (Kwh)
2005	CT		753		All Other Renewables (Kwh)
2006	CT		763		All Other Renewables (Kwh)
2007	CT		730		All Other Renewables (Kwh)
2008	CT		734		All Other Renewables (Kwh)
2009	CT		759		All Other Renewables (Kwh)
2010	CT		740		All Other Renewables (Kwh)
2011	CT		660		All Other Renewables (Kwh)
2012	CT		667		All Other Renewables (Kwh)
2013	CT		652		All Other Renewables (Kwh)
2013	CT		0		Solar (Kwh)
2004	CT		758		Biomass (total) (Kwh)
2005	CT		753		Biomass (total) (Kwh)
2006	CT		763		Biomass (total) (Kwh)
2007	CT		730		Biomass (total) (Kwh)
2008	CT		734		Biomass (total) (Kwh)
2009	CT		759		Biomass (total) (Kwh)
2010	CT		740		Biomass (total) (Kwh)
2011	CT		660		Biomass (total) (Kwh)
2012	CT		667		Biomass (total) (Kwh)
2013	CT		652		Biomass (total) (Kwh)
2004	CT		5		Wood and wood-derived fuels (Kwh)
2005	CT		7		Wood and wood-derived fuels (Kwh)
2006	CT		9		Wood and wood-derived fuels (Kwh)
2007	CT		2		Wood and wood-derived fuels (Kwh)
2008	CT		2		Wood and wood-derived fuels (Kwh)
2009	CT		1		Wood and wood-derived fuels (Kwh)
2010	CT		0		Wood and wood-derived fuels (Kwh)
2011	CT		1		Wood and wood-derived fuels (Kwh)
2012	CT		1		Wood and wood-derived fuels (Kwh)
2013	CT		4		Wood and wood-derived fuels (Kwh)
2004	CT		752		Other biomass (Kwh)
2005	CT		746		Other biomass (Kwh)
2006	CT		755		Other biomass (Kwh)
2007	CT		728		Other biomass (Kwh)
2008	CT		732		Other biomass (Kwh)
2009	CT		758		Other biomass (Kwh)
2010	CT		739		Other biomass (Kwh)
2011	CT		659		Other biomass (Kwh)
2012	CT		666		Other biomass (Kwh)
2013	CT		648		Other biomass (Kwh)
2004	ME		3430		Conventional Hydroelectric (Kwh)
2005	ME		4091		Conventional Hydroelectric (Kwh)
2006	ME		4278		Conventional Hydroelectric (Kwh)
2007	ME		3738		Conventional Hydroelectric (Kwh)
2008	ME		4457		Conventional Hydroelectric (Kwh)
2009	ME		4212		Conventional Hydroelectric (Kwh)
2010	ME		3810		Conventional Hydroelectric (Kwh)
2011	ME		3979		Conventional Hydroelectric (Kwh)
2012	ME		3733		Conventional Hydroelectric (Kwh)
2013	ME		3560		Conventional Hydroelectric (Kwh)
2004	ME		3598		All Other Renewables (Kwh)
2005	ME		4068		All Other Renewables (Kwh)
2006	ME		3968		All Other Renewables (Kwh)
2007	ME		4207		All Other Renewables (Kwh)
2008	ME		4058		All Other Renewables (Kwh)
2009	ME		3938		All Other Renewables (Kwh)
2010	ME		4152		All Other Renewables (Kwh)
2011	ME		4495		All Other Renewables (Kwh)
2012	ME		4099		All Other Renewables (Kwh)
2013	ME		4893		All Other Renewables (Kwh)
2007	ME		99		Wind (Kwh)
2008	ME		132		Wind (Kwh)
2009	ME		299		Wind (Kwh)
2010	ME		499		Wind (Kwh)
2011	ME		707		Wind (Kwh)
2012	ME		887		Wind (Kwh)
2013	ME		1048		Wind (Kwh)
2004	ME		3598		Biomass (total) (Kwh)
2005	ME		4068		Biomass (total) (Kwh)
2006	ME		3968		Biomass (total) (Kwh)
2007	ME		4108		Biomass (total) (Kwh)
2008	ME		3926		Biomass (total) (Kwh)
2009	ME		3640		Biomass (total) (Kwh)
2010	ME		3653		Biomass (total) (Kwh)
2011	ME		3788		Biomass (total) (Kwh)
2012	ME		3212		Biomass (total) (Kwh)
2013	ME		3846		Biomass (total) (Kwh)
2004	ME		3187		Wood and wood-derived fuels (Kwh)
2005	ME		3778		Wood and wood-derived fuels (Kwh)
2006	ME		3685		Wood and wood-derived fuels (Kwh)
2007	ME		3848		Wood and wood-derived fuels (Kwh)
2008	ME		3669		Wood and wood-derived fuels (Kwh)
2009	ME		3367		Wood and wood-derived fuels (Kwh)
2010	ME		3390		Wood and wood-derived fuels (Kwh)
2011	ME		3511		Wood and wood-derived fuels (Kwh)
2012	ME		2945		Wood and wood-derived fuels (Kwh)
2013	ME		3625		Wood and wood-derived fuels (Kwh)
2004	ME		411		Other biomass (Kwh)
2005	ME		290		Other biomass (Kwh)
2006	ME		283		Other biomass (Kwh)
2007	ME		260		Other biomass (Kwh)
2008	ME		258		Other biomass (Kwh)
2009	ME		273		Other biomass (Kwh)
2010	ME		264		Other biomass (Kwh)
2011	ME		277		Other biomass (Kwh)
2012	ME		267		Other biomass (Kwh)
2013	ME		220		Other biomass (Kwh)
2004	MA		998		Conventional Hydroelectric (Kwh)
2005	MA		1042		Conventional Hydroelectric (Kwh)
2006	MA		1513		Conventional Hydroelectric (Kwh)
2007	MA		797		Conventional Hydroelectric (Kwh)
2008	MA		1156		Conventional Hydroelectric (Kwh)
2009	MA		1201		Conventional Hydroelectric (Kwh)
2010	MA		996		Conventional Hydroelectric (Kwh)
2011	MA		1149		Conventional Hydroelectric (Kwh)
2012	MA		912		Conventional Hydroelectric (Kwh)
2013	MA		992		Conventional Hydroelectric (Kwh)
2004	MA		1230		All Other Renewables (Kwh)
2005	MA		1258		All Other Renewables (Kwh)
2006	MA		1279		All Other Renewables (Kwh)
2007	MA		1240		All Other Renewables (Kwh)
2008	MA		1255		All Other Renewables (Kwh)
2009	MA		1229		All Other Renewables (Kwh)
2010	MA		1274		All Other Renewables (Kwh)
2011	MA		1207		All Other Renewables (Kwh)
2012	MA		1843		All Other Renewables (Kwh)
2013	MA		1448		All Other Renewables (Kwh)
2008	MA		4		Wind (Kwh)
2009	MA		6		Wind (Kwh)
2010	MA		22		Wind (Kwh)
2011	MA		61		Wind (Kwh)
2012	MA		90		Wind (Kwh)
2013	MA		205		Wind (Kwh)
2008	MA		0		Solar (Kwh)
2009	MA		0		Solar (Kwh)
2010	MA		1		Solar (Kwh)
2011	MA		5		Solar (Kwh)
2012	MA		30		Solar (Kwh)
2013	MA		106		Solar (Kwh)
2004	MA		1230		Biomass (total) (Kwh)
2005	MA		1258		Biomass (total) (Kwh)
2006	MA		1279		Biomass (total) (Kwh)
2007	MA		1240		Biomass (total) (Kwh)
2008	MA		1252		Biomass (total) (Kwh)
2009	MA		1223		Biomass (total) (Kwh)
2010	MA		1251		Biomass (total) (Kwh)
2011	MA		1140		Biomass (total) (Kwh)
2012	MA		1724		Biomass (total) (Kwh)
2013	MA		1137		Biomass (total) (Kwh)
2004	MA		114		Wood and wood-derived fuels (Kwh)
2005	MA		120		Wood and wood-derived fuels (Kwh)
2006	MA		125		Wood and wood-derived fuels (Kwh)
2007	MA		119		Wood and wood-derived fuels (Kwh)
2008	MA		123		Wood and wood-derived fuels (Kwh)
2009	MA		115		Wood and wood-derived fuels (Kwh)
2010	MA		125		Wood and wood-derived fuels (Kwh)
2011	MA		101		Wood and wood-derived fuels (Kwh)
2012	MA		659		Wood and wood-derived fuels (Kwh)
2013	MA		77		Wood and wood-derived fuels (Kwh)
2004	MA		1116		Other biomass (Kwh)
2005	MA		1138		Other biomass (Kwh)
2006	MA		1154		Other biomass (Kwh)
2007	MA		1121		Other biomass (Kwh)
2008	MA		1129		Other biomass (Kwh)
2009	MA		1108		Other biomass (Kwh)
2010	MA		1125		Other biomass (Kwh)
2011	MA		1039		Other biomass (Kwh)
2012	MA		1065		Other biomass (Kwh)
2013	MA		1061		Other biomass (Kwh)
2004	NH		1316		Conventional Hydroelectric (Kwh)
2005	NH		1799		Conventional Hydroelectric (Kwh)
2006	NH		1529		Conventional Hydroelectric (Kwh)
2007	NH		1265		Conventional Hydroelectric (Kwh)
2008	NH		1633		Conventional Hydroelectric (Kwh)
2009	NH		1680		Conventional Hydroelectric (Kwh)
2010	NH		1478		Conventional Hydroelectric (Kwh)
2011	NH		1605		Conventional Hydroelectric (Kwh)
2012	NH		1289		Conventional Hydroelectric (Kwh)
2013	NH		1427		Conventional Hydroelectric (Kwh)
2004	NH		883		All Other Renewables (Kwh)
2005	NH		942		All Other Renewables (Kwh)
2006	NH		746		All Other Renewables (Kwh)
2007	NH		1123		All Other Renewables (Kwh)
2008	NH		1175		All Other Renewables (Kwh)
2009	NH		1198		All Other Renewables (Kwh)
2010	NH		1232		All Other Renewables (Kwh)
2011	NH		1091		All Other Renewables (Kwh)
2012	NH		1381		All Other Renewables (Kwh)
2013	NH		1695		All Other Renewables (Kwh)
2008	NH		10		Wind (Kwh)
2009	NH		62		Wind (Kwh)
2010	NH		76		Wind (Kwh)
2011	NH		66		Wind (Kwh)
2012	NH		209		Wind (Kwh)
2013	NH		389		Wind (Kwh)
2004	NH		883		Biomass (total) (Kwh)
2005	NH		942		Biomass (total) (Kwh)
2006	NH		746		Biomass (total) (Kwh)
2007	NH		1123		Biomass (total) (Kwh)
2008	NH		1165		Biomass (total) (Kwh)
2009	NH		1135		Biomass (total) (Kwh)
2010	NH		1157		Biomass (total) (Kwh)
2011	NH		1025		Biomass (total) (Kwh)
2012	NH		1173		Biomass (total) (Kwh)
2013	NH		1306		Biomass (total) (Kwh)
2004	NH		728		Wood and wood-derived fuels (Kwh)
2005	NH		786		Wood and wood-derived fuels (Kwh)
2006	NH		590		Wood and wood-derived fuels (Kwh)
2007	NH		970		Wood and wood-derived fuels (Kwh)
2008	NH		1010		Wood and wood-derived fuels (Kwh)
2009	NH		984		Wood and wood-derived fuels (Kwh)
2010	NH		1030		Wood and wood-derived fuels (Kwh)
2011	NH		917		Wood and wood-derived fuels (Kwh)
2012	NH		1035		Wood and wood-derived fuels (Kwh)
2013	NH		1169		Wood and wood-derived fuels (Kwh)
2004	NH		155		Other biomass (Kwh)
2005	NH		156		Other biomass (Kwh)
2006	NH		156		Other biomass (Kwh)
2007	NH		153		Other biomass (Kwh)
2008	NH		155		Other biomass (Kwh)
2009	NH		151		Other biomass (Kwh)
2010	NH		127		Other biomass (Kwh)
2011	NH		108		Other biomass (Kwh)
2012	NH		137		Other biomass (Kwh)
2013	NH		137		Other biomass (Kwh)
2004	RI		5		Conventional Hydroelectric (Kwh)
2005	RI		7		Conventional Hydroelectric (Kwh)
2006	RI		6		Conventional Hydroelectric (Kwh)
2007	RI		4		Conventional Hydroelectric (Kwh)
2008	RI		5		Conventional Hydroelectric (Kwh)
2009	RI		5		Conventional Hydroelectric (Kwh)
2010	RI		4		Conventional Hydroelectric (Kwh)
2011	RI		7		Conventional Hydroelectric (Kwh)
2012	RI		4		Conventional Hydroelectric (Kwh)
2013	RI		4		Conventional Hydroelectric (Kwh)
2004	RI		102		All Other Renewables (Kwh)
2005	RI		0		All Other Renewables (Kwh)
2006	RI		149		All Other Renewables (Kwh)
2007	RI		155		All Other Renewables (Kwh)
2008	RI		158		All Other Renewables (Kwh)
2009	RI		145		All Other Renewables (Kwh)
2010	RI		140		All Other Renewables (Kwh)
2011	RI		130		All Other Renewables (Kwh)
2012	RI		102		All Other Renewables (Kwh)
2013	RI		53		All Other Renewables (Kwh)
2010	RI		3		Wind (Kwh)
2011	RI		3		Wind (Kwh)
2012	RI		1		Wind (Kwh)
2013	RI		3		Wind (Kwh)
2013	RI		2		Solar (Kwh)
2004	RI		102		Biomass (total) (Kwh)
2005	RI		0		Biomass (total) (Kwh)
2006	RI		149		Biomass (total) (Kwh)
2007	RI		155		Biomass (total) (Kwh)
2008	RI		158		Biomass (total) (Kwh)
2009	RI		145		Biomass (total) (Kwh)
2010	RI		137		Biomass (total) (Kwh)
2011	RI		127		Biomass (total) (Kwh)
2012	RI		101		Biomass (total) (Kwh)
2013	RI		48		Biomass (total) (Kwh)
2004	RI		102		Other biomass (Kwh)
2005	RI		0		Other biomass (Kwh)
2006	RI		149		Other biomass (Kwh)
2007	RI		155		Other biomass (Kwh)
2008	RI		158		Other biomass (Kwh)
2009	RI		145		Other biomass (Kwh)
2010	RI		137		Other biomass (Kwh)
2011	RI		127		Other biomass (Kwh)
2012	RI		101		Other biomass (Kwh)
2013	RI		48		Other biomass (Kwh)
2004	VT		1187		Conventional Hydroelectric (Kwh)
2005	VT		1211		Conventional Hydroelectric (Kwh)
2006	VT		1519		Conventional Hydroelectric (Kwh)
2007	VT		647		Conventional Hydroelectric (Kwh)
2008	VT		1493		Conventional Hydroelectric (Kwh)
2009	VT		1486		Conventional Hydroelectric (Kwh)
2010	VT		1347		Conventional Hydroelectric (Kwh)
2011	VT		1425		Conventional Hydroelectric (Kwh)
2012	VT		1109		Conventional Hydroelectric (Kwh)
2013	VT		1286		Conventional Hydroelectric (Kwh)
2004	VT		404		All Other Renewables (Kwh)
2005	VT		422		All Other Renewables (Kwh)
2006	VT		450		All Other Renewables (Kwh)
2007	VT		464		All Other Renewables (Kwh)
2008	VT		425		All Other Renewables (Kwh)
2009	VT		429		All Other Renewables (Kwh)
2010	VT		482		All Other Renewables (Kwh)
2011	VT		433		All Other Renewables (Kwh)
2012	VT		465		All Other Renewables (Kwh)
2013	VT		745		All Other Renewables (Kwh)
2004	VT		11		Wind (Kwh)
2005	VT		11		Wind (Kwh)
2006	VT		11		Wind (Kwh)
2007	VT		11		Wind (Kwh)
2008	VT		10		Wind (Kwh)
2009	VT		12		Wind (Kwh)
2010	VT		14		Wind (Kwh)
2011	VT		33		Wind (Kwh)
2012	VT		107		Wind (Kwh)
2013	VT		236		Wind (Kwh)
2011	VT		2		Solar (Kwh)
2012	VT		5		Solar (Kwh)
2013	VT		17		Solar (Kwh)
2004	VT		393		Biomass (total) (Kwh)
2005	VT		410		Biomass (total) (Kwh)
2006	VT		439		Biomass (total) (Kwh)
2007	VT		453		Biomass (total) (Kwh)
2008	VT		415		Biomass (total) (Kwh)
2009	VT		417		Biomass (total) (Kwh)
2010	VT		468		Biomass (total) (Kwh)
2011	VT		398		Biomass (total) (Kwh)
2012	VT		353		Biomass (total) (Kwh)
2013	VT		491		Biomass (total) (Kwh)
2004	VT		393		Wood and wood-derived fuels (Kwh)
2005	VT		410		Wood and wood-derived fuels (Kwh)
2006	VT		439		Wood and wood-derived fuels (Kwh)
2007	VT		453		Wood and wood-derived fuels (Kwh)
2008	VT		415		Wood and wood-derived fuels (Kwh)
2009	VT		393		Wood and wood-derived fuels (Kwh)
2010	VT		443		Wood and wood-derived fuels (Kwh)
2011	VT		372		Wood and wood-derived fuels (Kwh)
2012	VT		328		Wood and wood-derived fuels (Kwh)
2013	VT		466		Wood and wood-derived fuels (Kwh)
2008	VT		0		Other biomass (Kwh)
2009	VT		24		Other biomass (Kwh)
2010	VT		25		Other biomass (Kwh)
2011	VT		25		Other biomass (Kwh)
2012	VT		26		Other biomass (Kwh)
2013	VT		26		Other biomass (Kwh)
2004	NJ		38		Conventional Hydroelectric (Kwh)
2005	NJ		31		Conventional Hydroelectric (Kwh)
2006	NJ		35		Conventional Hydroelectric (Kwh)
2007	NJ		21		Conventional Hydroelectric (Kwh)
2008	NJ		26		Conventional Hydroelectric (Kwh)
2009	NJ		32		Conventional Hydroelectric (Kwh)
2010	NJ		18		Conventional Hydroelectric (Kwh)
2011	NJ		24		Conventional Hydroelectric (Kwh)
2012	NJ		11		Conventional Hydroelectric (Kwh)
2013	NJ		18		Conventional Hydroelectric (Kwh)
2004	NJ		806		All Other Renewables (Kwh)
2005	NJ		875		All Other Renewables (Kwh)
2006	NJ		917		All Other Renewables (Kwh)
2007	NJ		844		All Other Renewables (Kwh)
2008	NJ		905		All Other Renewables (Kwh)
2009	NJ		960		All Other Renewables (Kwh)
2010	NJ		850		All Other Renewables (Kwh)
2011	NJ		956		All Other Renewables (Kwh)
2012	NJ		1281		All Other Renewables (Kwh)
2013	NJ		1447		All Other Renewables (Kwh)
2006	NJ		16		Wind (Kwh)
2007	NJ		20		Wind (Kwh)
2008	NJ		21		Wind (Kwh)
2009	NJ		21		Wind (Kwh)
2010	NJ		13		Wind (Kwh)
2011	NJ		11		Wind (Kwh)
2012	NJ		12		Wind (Kwh)
2013	NJ		11		Wind (Kwh)
2008	NJ		3		Solar (Kwh)
2009	NJ		11		Solar (Kwh)
2010	NJ		21		Solar (Kwh)
2011	NJ		69		Solar (Kwh)
2012	NJ		304		Solar (Kwh)
2013	NJ		437		Solar (Kwh)
2004	NJ		806		Biomass (total) (Kwh)
2005	NJ		875		Biomass (total) (Kwh)
2006	NJ		901		Biomass (total) (Kwh)
2007	NJ		823		Biomass (total) (Kwh)
2008	NJ		882		Biomass (total) (Kwh)
2009	NJ		928		Biomass (total) (Kwh)
2010	NJ		816		Biomass (total) (Kwh)
2011	NJ		876		Biomass (total) (Kwh)
2012	NJ		965		Biomass (total) (Kwh)
2013	NJ		999		Biomass (total) (Kwh)
2004	NJ		806		Other biomass (Kwh)
2005	NJ		875		Other biomass (Kwh)
2006	NJ		901		Other biomass (Kwh)
2007	NJ		823		Other biomass (Kwh)
2008	NJ		882		Other biomass (Kwh)
2009	NJ		928		Other biomass (Kwh)
2010	NJ		816		Other biomass (Kwh)
2011	NJ		876		Other biomass (Kwh)
2012	NJ		965		Other biomass (Kwh)
2013	NJ		999		Other biomass (Kwh)
2004	NY		23990		Conventional Hydroelectric (Kwh)
2005	NY		25783		Conventional Hydroelectric (Kwh)
2006	NY		27345		Conventional Hydroelectric (Kwh)
2007	NY		25253		Conventional Hydroelectric (Kwh)
2008	NY		26723		Conventional Hydroelectric (Kwh)
2009	NY		27615		Conventional Hydroelectric (Kwh)
2010	NY		25472		Conventional Hydroelectric (Kwh)
2011	NY		27997		Conventional Hydroelectric (Kwh)
2012	NY		24652		Conventional Hydroelectric (Kwh)
2013	NY		24973		Conventional Hydroelectric (Kwh)
2004	NY		1912		All Other Renewables (Kwh)
2005	NY		1988		All Other Renewables (Kwh)
2006	NY		2597		All Other Renewables (Kwh)
2007	NY		2775		All Other Renewables (Kwh)
2008	NY		3319		All Other Renewables (Kwh)
2009	NY		4467		All Other Renewables (Kwh)
2010	NY		4815		All Other Renewables (Kwh)
2011	NY		4896		All Other Renewables (Kwh)
2012	NY		5192		All Other Renewables (Kwh)
2013	NY		5888		All Other Renewables (Kwh)
2004	NY		116		Wind (Kwh)
2005	NY		103		Wind (Kwh)
2006	NY		655		Wind (Kwh)
2007	NY		833		Wind (Kwh)
2008	NY		1251		Wind (Kwh)
2009	NY		2266		Wind (Kwh)
2010	NY		2596		Wind (Kwh)
2011	NY		2828		Wind (Kwh)
2012	NY		2992		Wind (Kwh)
2013	NY		3539		Wind (Kwh)
2011	NY		6		Solar (Kwh)
2012	NY		53		Solar (Kwh)
2013	NY		67		Solar (Kwh)
2004	NY		1795		Biomass (total) (Kwh)
2005	NY		1885		Biomass (total) (Kwh)
2006	NY		1941		Biomass (total) (Kwh)
2007	NY		1942		Biomass (total) (Kwh)
2008	NY		2068		Biomass (total) (Kwh)
2009	NY		2201		Biomass (total) (Kwh)
2010	NY		2218		Biomass (total) (Kwh)
2011	NY		2061		Biomass (total) (Kwh)
2012	NY		2148		Biomass (total) (Kwh)
2013	NY		2282		Biomass (total) (Kwh)
2004	NY		497		Wood and wood-derived fuels (Kwh)
2005	NY		528		Wood and wood-derived fuels (Kwh)
2006	NY		522		Wood and wood-derived fuels (Kwh)
2007	NY		492		Wood and wood-derived fuels (Kwh)
2008	NY		555		Wood and wood-derived fuels (Kwh)
2009	NY		536		Wood and wood-derived fuels (Kwh)
2010	NY		547		Wood and wood-derived fuels (Kwh)
2011	NY		442		Wood and wood-derived fuels (Kwh)
2012	NY		488		Wood and wood-derived fuels (Kwh)
2013	NY		608		Wood and wood-derived fuels (Kwh)
2004	NY		1298		Other biomass (Kwh)
2005	NY		1358		Other biomass (Kwh)
2006	NY		1419		Other biomass (Kwh)
2007	NY		1449		Other biomass (Kwh)
2008	NY		1513		Other biomass (Kwh)
2009	NY		1665		Other biomass (Kwh)
2010	NY		1671		Other biomass (Kwh)
2011	NY		1619		Other biomass (Kwh)
2012	NY		1660		Other biomass (Kwh)
2013	NY		1674		Other biomass (Kwh)
2004	PA		3155		Conventional Hydroelectric (Kwh)
2005	PA		2232		Conventional Hydroelectric (Kwh)
2006	PA		2844		Conventional Hydroelectric (Kwh)
2007	PA		2236		Conventional Hydroelectric (Kwh)
2008	PA		2549		Conventional Hydroelectric (Kwh)
2009	PA		2683		Conventional Hydroelectric (Kwh)
2010	PA		2332		Conventional Hydroelectric (Kwh)
2011	PA		3217		Conventional Hydroelectric (Kwh)
2012	PA		2242		Conventional Hydroelectric (Kwh)
2013	PA		2525		Conventional Hydroelectric (Kwh)
2004	PA		2276		All Other Renewables (Kwh)
2005	PA		2329		All Other Renewables (Kwh)
2006	PA		2473		All Other Renewables (Kwh)
2007	PA		2546		All Other Renewables (Kwh)
2008	PA		2804		All Other Renewables (Kwh)
2009	PA		3352		All Other Renewables (Kwh)
2010	PA		4245		All Other Renewables (Kwh)
2011	PA		4099		All Other Renewables (Kwh)
2012	PA		4459		All Other Renewables (Kwh)
2013	PA		5754		All Other Renewables (Kwh)
2004	PA		306		Wind (Kwh)
2005	PA		284		Wind (Kwh)
2006	PA		361		Wind (Kwh)
2007	PA		470		Wind (Kwh)
2008	PA		729		Wind (Kwh)
2009	PA		1075		Wind (Kwh)
2010	PA		1854		Wind (Kwh)
2011	PA		1794		Wind (Kwh)
2012	PA		2129		Wind (Kwh)
2013	PA		3352		Wind (Kwh)
2008	PA		0		Solar (Kwh)
2009	PA		4		Solar (Kwh)
2010	PA		8		Solar (Kwh)
2011	PA		23		Solar (Kwh)
2012	PA		32		Solar (Kwh)
2013	PA		63		Solar (Kwh)
2004	PA		1969		Biomass (total) (Kwh)
2005	PA		2045		Biomass (total) (Kwh)
2006	PA		2112		Biomass (total) (Kwh)
2007	PA		2076		Biomass (total) (Kwh)
2008	PA		2074		Biomass (total) (Kwh)
2009	PA		2274		Biomass (total) (Kwh)
2010	PA		2383		Biomass (total) (Kwh)
2011	PA		2281		Biomass (total) (Kwh)
2012	PA		2298		Biomass (total) (Kwh)
2013	PA		2339		Biomass (total) (Kwh)
2004	PA		680		Wood and wood-derived fuels (Kwh)
2005	PA		687		Wood and wood-derived fuels (Kwh)
2006	PA		683		Wood and wood-derived fuels (Kwh)
2007	PA		620		Wood and wood-derived fuels (Kwh)
2008	PA		658		Wood and wood-derived fuels (Kwh)
2009	PA		694		Wood and wood-derived fuels (Kwh)
2010	PA		675		Wood and wood-derived fuels (Kwh)
2011	PA		628		Wood and wood-derived fuels (Kwh)
2012	PA		534		Wood and wood-derived fuels (Kwh)
2013	PA		492		Wood and wood-derived fuels (Kwh)
2004	PA		1289		Other biomass (Kwh)
2005	PA		1358		Other biomass (Kwh)
2006	PA		1429		Other biomass (Kwh)
2007	PA		1457		Other biomass (Kwh)
2008	PA		1416		Other biomass (Kwh)
2009	PA		1579		Other biomass (Kwh)
2010	PA		1708		Other biomass (Kwh)
2011	PA		1653		Other biomass (Kwh)
2012	PA		1765		Other biomass (Kwh)
2013	PA		1847		Other biomass (Kwh)
2004	IL		154		Conventional Hydroelectric (Kwh)
2005	IL		129		Conventional Hydroelectric (Kwh)
2006	IL		173		Conventional Hydroelectric (Kwh)
2007	IL		154		Conventional Hydroelectric (Kwh)
2008	IL		139		Conventional Hydroelectric (Kwh)
2009	IL		136		Conventional Hydroelectric (Kwh)
2010	IL		119		Conventional Hydroelectric (Kwh)
2011	IL		140		Conventional Hydroelectric (Kwh)
2012	IL		111		Conventional Hydroelectric (Kwh)
2013	IL		120		Conventional Hydroelectric (Kwh)
2004	IL		822		All Other Renewables (Kwh)
2005	IL		783		All Other Renewables (Kwh)
2006	IL		849		All Other Renewables (Kwh)
2007	IL		1285		All Other Renewables (Kwh)
2008	IL		3035		All Other Renewables (Kwh)
2009	IL		3530		All Other Renewables (Kwh)
2010	IL		5138		All Other Renewables (Kwh)
2011	IL		6865		All Other Renewables (Kwh)
2012	IL		8373		All Other Renewables (Kwh)
2013	IL		10285		All Other Renewables (Kwh)
2004	IL		78		Wind (Kwh)
2005	IL		141		Wind (Kwh)
2006	IL		255		Wind (Kwh)
2007	IL		664		Wind (Kwh)
2008	IL		2337		Wind (Kwh)
2009	IL		2820		Wind (Kwh)
2010	IL		4454		Wind (Kwh)
2011	IL		6213		Wind (Kwh)
2012	IL		7727		Wind (Kwh)
2013	IL		9625		Wind (Kwh)
2009	IL		0		Solar (Kwh)
2010	IL		14		Solar (Kwh)
2011	IL		14		Solar (Kwh)
2012	IL		31		Solar (Kwh)
2013	IL		52		Solar (Kwh)
2004	IL		744		Biomass (total) (Kwh)
2005	IL		642		Biomass (total) (Kwh)
2006	IL		594		Biomass (total) (Kwh)
2007	IL		620		Biomass (total) (Kwh)
2008	IL		698		Biomass (total) (Kwh)
2009	IL		710		Biomass (total) (Kwh)
2010	IL		670		Biomass (total) (Kwh)
2011	IL		638		Biomass (total) (Kwh)
2012	IL		615		Biomass (total) (Kwh)
2013	IL		608		Biomass (total) (Kwh)
2008	IL		1		Wood and wood-derived fuels (Kwh)
2009	IL		0		Wood and wood-derived fuels (Kwh)
2010	IL		0		Wood and wood-derived fuels (Kwh)
2011	IL		1		Wood and wood-derived fuels (Kwh)
2012	IL		0		Wood and wood-derived fuels (Kwh)
2013	IL		0		Wood and wood-derived fuels (Kwh)
2004	IL		744		Other biomass (Kwh)
2005	IL		642		Other biomass (Kwh)
2006	IL		594		Other biomass (Kwh)
2007	IL		620		Other biomass (Kwh)
2008	IL		697		Other biomass (Kwh)
2009	IL		710		Other biomass (Kwh)
2010	IL		670		Other biomass (Kwh)
2011	IL		638		Other biomass (Kwh)
2012	IL		615		Other biomass (Kwh)
2013	IL		608		Other biomass (Kwh)
